operation,amount,time
rand,2000000,2680771
rand,2000000,2686534
rand,2000000,2683912
rand,2000000,2689135
rand,2000000,2686877
rand,2000000,2753331
fib,2000000,2159686
fib,2000000,2131188
fib,2000000,2233896
fib,2000000,2157004
fib,2000000,2171518
fib,2000000,2168248
fib,2000000,2183888
fib,2000000,2173044
fib,2000000,2176606
fib,2000000,2113966
fib,2000000,2124458
fib,2000000,2122715
fib,2000000,2135006
fib,2000000,2148985
fib,2000000,2180370
fib,2000000,2175976
fib,2000000,2166707
fib,2000000,2242389
fib,2000000,2150587
fib,2000000,2152046
fib,2000000,2153517
fib,2000000,2154999
fib,2000000,2146510
fib,2000000,2151435
fib,2000000,2139113
fib,2000000,2153341
fib,2000000,2152188
fib,2000000,2154868
fib,2000000,2153345
fib,2000000,2148754
fib,2000000,2151209
fib,2000000,2226708
fib,2000000,2160122
fib,2000000,2150586
fib,2000000,2164892
fib,2000000,2185830
fib,2000000,2172502
fib,2000000,2183276
fib,2000000,2193194
fib,2000000,2184919
fib,2000000,2166512
fib,2000000,2186281
fib,2000000,2184215
fib,2000000,2178405
fib,2000000,2193300
fib,2000000,2182865
fib,2000000,2250826
fib,2000000,2150430
fib,2000000,2152238
fib,2000000,2161493
fib,2000000,2169868
fib,2000000,2177443
fib,2000000,2173642
fib,2000000,2167283
fib,2000000,2174840
fib,2000000,2181208
fib,2000000,2170881
fib,2000000,2187866
fib,2000000,2175195
fib,2000000,2175737
fib,2000000,2163892
fib,2000000,2250774
fib,2000000,2152262
fib,2000000,2169598
fib,2000000,2164221
fib,2000000,2166905
fib,2000000,2160168
fib,2000000,2173395
fib,2000000,2156182
fib,2000000,2163896
fib,2000000,2182293
fib,2000000,2176650
fib,2000000,2189059
fib,2000000,2186650
fib,2000000,2158831
fib,2000000,2172403
fib,2000000,2242054
fib,2000000,2153106
fib,2000000,2163922
fib,2000000,2167203
fib,2000000,2162774
fib,2000000,2166397
fib,2000000,2156620
fib,2000000,2180882
fib,2000000,2182386
fib,2000000,2185989
fib,2000000,2181184
fib,2000000,2174401
fib,2000000,2194935
fib,2000000,2168805
fib,2000000,2266943
fib,2000000,2154686
fib,2000000,2145288
fib,2000000,2156868
fib,2000000,2150612
fib,2000000,2152720
fib,2000000,2151205
fib,2000000,2140393
fib,2000000,2142839
fib,2000000,2112882
pow,2000000,1836957
pow,2000000,1873899
pow,2000000,1773018
pow,2000000,1771016
pow,2000000,1805157
pow,2000000,1801775
pow,2000000,1829541
pow,2000000,1780804
pow,2000000,1831971
pow,2000000,1892672
pow,2000000,1774164
pow,2000000,1768094
pow,2000000,1763603
pow,2000000,1773976
pow,2000000,1770010
pow,2000000,1772599
pow,2000000,1884736
pow,2000000,1767741
pow,2000000,1765349
pow,2000000,1761255
pow,2000000,1766705
pow,2000000,1778830
pow,2000000,1767314
pow,2000000,1778646
pow,2000000,1881916
pow,2000000,1759034
pow,2000000,1755686
pow,2000000,1775089
pow,2000000,1768519
pow,2000000,1763458
pow,2000000,1765642
pow,2000000,1885455
pow,2000000,1766268
pow,2000000,1763821
pow,2000000,1754385
pow,2000000,1765418
pow,2000000,1770747
pow,2000000,1766928
pow,2000000,1817156
pow,2000000,1822899
pow,2000000,1767618
pow,2000000,1771399
pow,2000000,1770939
pow,2000000,1767038
pow,2000000,1772387
pow,2000000,1768248
pow,2000000,1888437
pow,2000000,1763148
pow,2000000,1768278
pow,2000000,1768994
pow,2000000,1769256
pow,2000000,1769566
pow,2000000,1769522
pow,2000000,1878548
pow,2000000,1769053
pow,2000000,1767788
pow,2000000,1772174
pow,2000000,1763049
pow,2000000,1764251
pow,2000000,1757195
pow,2000000,1762899
pow,2000000,1887547
pow,2000000,1763410
pow,2000000,1768025
pow,2000000,1770253
pow,2000000,1768933
pow,2000000,1768341
pow,2000000,1769792
pow,2000000,1880330
pow,2000000,1774270
pow,2000000,1764479
pow,2000000,1762737
pow,2000000,1770538
pow,2000000,1765217
pow,2000000,1753163
pow,2000000,1762283
pow,2000000,1888008
pow,2000000,1772638
pow,2000000,1765194
pow,2000000,1768511
pow,2000000,1769384
pow,2000000,1765634
pow,2000000,1762219
pow,2000000,1882278
pow,2000000,1767615
pow,2000000,1762694
pow,2000000,1766803
pow,2000000,1768078
pow,2000000,1771305
pow,2000000,1769586
pow,2000000,1768385
pow,2000000,1889007
pow,2000000,1766751
pow,2000000,1773573
pow,2000000,1771870
pow,2000000,1771844
pow,2000000,1770831
pow,2000000,1768888
pow,2000000,1884460
pow,2000000,1764984
len,2000000,1533498
len,2000000,1531414
len,2000000,1631342
len,2000000,1547780
len,2000000,1527200
len,2000000,1530670
len,2000000,1534795
len,2000000,1527276
len,2000000,1509520
len,2000000,1528152
len,2000000,1519474
len,2000000,1538880
len,2000000,1538602
len,2000000,1533446
len,2000000,1645261
len,2000000,1530124
len,2000000,1525175
len,2000000,1534532
len,2000000,1530897
len,2000000,1537775
len,2000000,1532906
len,2000000,1536333
len,2000000,1534388
len,2000000,1515515
len,2000000,1524956
len,2000000,1530343
len,2000000,1646006
len,2000000,1531618
len,2000000,1538247
len,2000000,1525647
len,2000000,1527611
len,2000000,1523657
len,2000000,1507130
len,2000000,1537064
len,2000000,1540923
len,2000000,1540303
len,2000000,1533840
len,2000000,1533447
len,2000000,1648029
len,2000000,1531322
len,2000000,1538538
len,2000000,1541859
len,2000000,1538583
len,2000000,1535594
len,2000000,1538245
len,2000000,1541660
len,2000000,1535389
len,2000000,1540699
len,2000000,1521597
len,2000000,1531206
len,2000000,1634371
len,2000000,1532026
len,2000000,1527914
len,2000000,1525902
len,2000000,1534413
len,2000000,1536075
len,2000000,1519077
len,2000000,1533028
len,2000000,1531564
len,2000000,1530466
len,2000000,1515937
len,2000000,1638882
len,2000000,1523524
len,2000000,1534815
len,2000000,1542069
len,2000000,1534997
len,2000000,1528099
len,2000000,1520844
len,2000000,1528568
len,2000000,1522670
len,2000000,1532709
len,2000000,1535004
len,2000000,1529012
len,2000000,1638316
len,2000000,1537045
len,2000000,1534541
len,2000000,1532894
len,2000000,1531784
len,2000000,1531840
len,2000000,1534384
len,2000000,1530242
len,2000000,1531943
len,2000000,1539711
len,2000000,1528985
len,2000000,1535200
len,2000000,1641574
len,2000000,1532891
len,2000000,1524862
len,2000000,1521854
len,2000000,1523736
len,2000000,1539457
len,2000000,1531022
len,2000000,1529381
len,2000000,1546324
len,2000000,1533044
len,2000000,1525218
len,2000000,1535309
len,2000000,1647238
len,2000000,1526233
len,2000000,1537299
sqrt,2000000,1592670
sqrt,2000000,1492045
sqrt,2000000,1503485
sqrt,2000000,1502140
sqrt,2000000,1499048
sqrt,2000000,1494011
sqrt,2000000,1491684
sqrt,2000000,1491945
sqrt,2000000,1497821
sqrt,2000000,1503534
sqrt,2000000,1499622
sqrt,2000000,1489257
sqrt,2000000,1511942
sqrt,2000000,1505992
sqrt,2000000,1507696
sqrt,2000000,1600671
sqrt,2000000,1495135
sqrt,2000000,1498997
sqrt,2000000,1493361
sqrt,2000000,1472705
sqrt,2000000,1497858
sqrt,2000000,1483654
sqrt,2000000,1495575
sqrt,2000000,1498314
sqrt,2000000,1493589
sqrt,2000000,1480013
sqrt,2000000,1479398
sqrt,2000000,1503568
sqrt,2000000,1482261
sqrt,2000000,1486486
sqrt,2000000,1606341
sqrt,2000000,1497013
sqrt,2000000,1486741
sqrt,2000000,1495684
sqrt,2000000,1497233
sqrt,2000000,1490892
sqrt,2000000,1473075
sqrt,2000000,1498315
sqrt,2000000,1494060
sqrt,2000000,1496295
sqrt,2000000,1502431
sqrt,2000000,1503769
sqrt,2000000,1488335
sqrt,2000000,1502975
sqrt,2000000,1499045
sqrt,2000000,1599089
sqrt,2000000,1497641
sqrt,2000000,1507497
sqrt,2000000,1482615
sqrt,2000000,1500363
sqrt,2000000,1506585
sqrt,2000000,1499352
sqrt,2000000,1489868
sqrt,2000000,1494411
sqrt,2000000,1500773
sqrt,2000000,1505731
sqrt,2000000,1492039
sqrt,2000000,1498125
sqrt,2000000,1503114
sqrt,2000000,1503411
sqrt,2000000,1599311
sqrt,2000000,1501900
sqrt,2000000,1489640
sqrt,2000000,1500221
sqrt,2000000,1485941
sqrt,2000000,1497923
sqrt,2000000,1488247
sqrt,2000000,1483820
sqrt,2000000,1500901
sqrt,2000000,1489921
sqrt,2000000,1485211
sqrt,2000000,1501149
sqrt,2000000,1495418
sqrt,2000000,1493581
sqrt,2000000,1611354
sqrt,2000000,1490704
sqrt,2000000,1497682
sqrt,2000000,1501944
sqrt,2000000,1498159
sqrt,2000000,1500866
sqrt,2000000,1497138
sqrt,2000000,1490776
sqrt,2000000,1504085
sqrt,2000000,1503365
sqrt,2000000,1507812
sqrt,2000000,1505746
sqrt,2000000,1498913
sqrt,2000000,1490448
sqrt,2000000,1496981
sqrt,2000000,1602905
sqrt,2000000,1500693
sqrt,2000000,1495112
sqrt,2000000,1484733
sqrt,2000000,1500495
sqrt,2000000,1504446
sqrt,2000000,1495209
sqrt,2000000,1499831
sqrt,2000000,1500052
sqrt,2000000,1501221
sqrt,2000000,1495196
concat,2000000,1588271
concat,2000000,1625768
concat,2000000,1528633
concat,2000000,1533198
concat,2000000,1587256
concat,2000000,1587735
concat,2000000,1697003
concat,2000000,1524420
concat,2000000,1530026
concat,2000000,1526334
concat,2000000,1532054
concat,2000000,1622902
concat,2000000,1534108
concat,2000000,1531866
concat,2000000,1530803
concat,2000000,1631667
concat,2000000,1528282
concat,2000000,1528689
concat,2000000,1487332
concat,2000000,1487902
concat,2000000,1613636
concat,2000000,1531184
concat,2000000,1517977
concat,2000000,1530922
concat,2000000,1535567
concat,2000000,1626556
concat,2000000,1531827
concat,2000000,1530869
concat,2000000,1529909
concat,2000000,1622070
concat,2000000,1515184
concat,2000000,1522538
concat,2000000,1520093
concat,2000000,1522439
concat,2000000,1633252
concat,2000000,1520480
concat,2000000,1520419
concat,2000000,1523353
concat,2000000,1532154
concat,2000000,1630676
concat,2000000,1525519
concat,2000000,1518841
concat,2000000,1529685
concat,2000000,1627670
concat,2000000,1528526
concat,2000000,1530647
concat,2000000,1514180
concat,2000000,1523204
concat,2000000,1626007
concat,2000000,1533869
concat,2000000,1530416
concat,2000000,1537910
concat,2000000,1532811
concat,2000000,1622917
concat,2000000,1537256
concat,2000000,1530437
concat,2000000,1527599
concat,2000000,1620228
concat,2000000,1531826
concat,2000000,1530200
concat,2000000,1538876
concat,2000000,1519729
concat,2000000,1631096
concat,2000000,1529576
concat,2000000,1530472
concat,2000000,1537592
concat,2000000,1536849
concat,2000000,1622008
concat,2000000,1508172
concat,2000000,1526706
concat,2000000,1515357
concat,2000000,1632710
concat,2000000,1529135
concat,2000000,1529865
concat,2000000,1527616
concat,2000000,1522285
concat,2000000,1625090
concat,2000000,1534033
concat,2000000,1530929
concat,2000000,1526231
concat,2000000,1530983
concat,2000000,1635824
concat,2000000,1534705
concat,2000000,1528140
concat,2000000,1532463
concat,2000000,1633788
concat,2000000,1535148
concat,2000000,1530277
concat,2000000,1533916
concat,2000000,1528212
concat,2000000,1611064
concat,2000000,1527012
concat,2000000,1522138
concat,2000000,1528080
concat,2000000,1531563
concat,2000000,1635974
concat,2000000,1519213
concat,2000000,1532636
concat,2000000,1511126
concat,2000000,1613867
